101024751,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Friday,10/29/2010,12:00,BAYVIEW,UNFOUNDED,20TH ST / MISSOURI ST,-122.396287461139,37.7600254780446,"(37.7600254780446, -122.396287461139)",10102475114015
101028189,"SEX OFFENSES, FORCIBLE",ANNOY OR MOLEST CHILDREN,Friday,11/05/2010,09:21,BAYVIEW,"ARREST, CITED",4900 Block of 3RD ST,-122.390978248429,37.7335884807714,"(37.7335884807714, -122.390978248429)",10102818914010
101033150,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Tuesday,10/26/2010,05:00,BAYVIEW,NONE,3RD ST / GILMAN AV,-122.395622324587,37.7224336236684,"(37.7224336236684, -122.395622324587)",10103315002104
101042004,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Friday,10/22/2010,20:00,BAYVIEW,COMPLAINANT REFUSES TO PROSECUTE,2000 Block of CARROLL AV,-122.401824123923,37.729704324447,"(37.729704324447, -122.401824123923)",10104200402004
101042004,"SEX OFFENSES, FORCIBLE",SODOMY (ADULT VICTIM),Friday,10/22/2010,20:00,BAYVIEW,COMPLAINANT REFUSES TO PROSECUTE,2000 Block of CARROLL AV,-122.401824123923,37.729704324447,"(37.729704324447, -122.401824123923)",10104200414072
101043739,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Tuesday,11/09/2010,22:00,BAYVIEW,"ARREST, BOOKED",600 Block of LASALLE AV,-122.373068450389,37.7275017069007,"(37.7275017069007, -122.373068450389)",10104373902004
101043739,"SEX OFFENSES, FORCIBLE",ASSAULT TO RAPE WITH BODILY FORCE,Tuesday,11/09/2010,22:00,BAYVIEW,"ARREST, BOOKED",600 Block of LASALLE AV,-122.373068450389,37.7275017069007,"(37.7275017069007, -122.373068450389)",10104373902104
101046658,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Tuesday,11/09/2010,18:40,BAYVIEW,EXCEPTIONAL CLEARANCE,1700 Block of MCKINNON AV,-122.392004361988,37.7374889451827,"(37.7374889451827, -122.392004361988)",10104665804144
101051403,"SEX OFFENSES, NON FORCIBLE",INCEST,Thursday,12/23/2010,00:01,BAYVIEW,UNFOUNDED,1200 Block of REVERE AV,-122.383679778616,37.7279208527818,"(37.7279208527818, -122.383679778616)",10105140314030
101063624,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Monday,11/08/2010,11:16,BAYVIEW,EXCEPTIONAL CLEARANCE,0 Block of BEATRICE LN,-122.380760533465,37.7310330649802,"(37.7310330649802, -122.380760533465)",10106362414015
101069707,"SEX OFFENSES, FORCIBLE","ATTEMPTED RAPE, BODILY FORCE",Wednesday,11/17/2010,20:30,BAYVIEW,"ARREST, BOOKED",100 Block of TOPEKA AV,-122.398088929937,37.7335006841226,"(37.7335006841226, -122.398088929937)",10106970702204
101069707,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,11/17/2010,20:30,BAYVIEW,"ARREST, BOOKED",100 Block of TOPEKA AV,-122.398088929937,37.7335006841226,"(37.7335006841226, -122.398088929937)",10106970704144
101070920,"SEX OFFENSES, FORCIBLE",CHILD ABUSE SEXUAL,Wednesday,09/01/2010,08:00,BAYVIEW,UNFOUNDED,1000 Block of GILMAN AV,-122.389136383607,37.718732479957,"(37.718732479957, -122.389136383607)",10107092014015
101070992,"SEX OFFENSES, FORCIBLE",ENGAGING IN LEWD ACT,Thursday,11/18/2010,10:00,BAYVIEW,NONE,1000 Block of FITZGERALD AV,-122.389347613957,37.7197633069078,"(37.7197633069078, -122.389347613957)",10107099213115
101164222,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",Saturday,12/18/2010,19:45,BAYVIEW,"ARREST, BOOKED",100 Block of MARLIN CT,-122.37235173417,37.7271992902821,"(37.7271992902821, -122.37235173417)",10116422204147
101175627,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Monday,12/20/2010,19:15,BAYVIEW,DISTRICT ATTORNEY REFUSES TO PROSECUTE,200 Block of JENNINGS ST,-122.378366347252,37.7384111369369,"(37.7384111369369, -122.378366347252)",10117562704144
101181254,"SEX OFFENSES, FORCIBLE","PENETRATION, FORCED, WITH OBJECT",Tuesday,11/30/2010,14:00,BAYVIEW,EXCEPTIONAL CLEARANCE,1600 Block of OAKDALE AV,-122.391493955999,37.7351844916326,"(37.7351844916326, -122.391493955999)",10118125402020
101195302,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Thursday,12/02/2010,18:00,BAYVIEW,NONE,1200 Block of REVERE AV,-122.383599364346,37.7280102316098,"(37.7280102316098, -122.383599364346)",10119530202004
